#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2013-07-21T07:31:42 [V1.97 (28-Nov-2012)]
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.97 (28-Nov-2012)	
#INFO	-ref=VIZ51eb8df12195	
#INFO	-out.max=9999	
#INFO	queryParameters=19	
#-oc.form=dec
#-out.max=9999
#-nav=cat:J/A+A/505/117&tab:{J/A+A/505/117/stars}&key:source=J/A+A/505/117&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/505/117/stars
#-order=I
#-out=NGC
#-out=[FeI/H]
#-out=e_[FeI/H]
#-out=[O/Fe]
#-out=e_[O/Fe]
#-out=l_[Na/Fe]
#-out=[Na/Fe]
#-out=e_[Na/Fe]
#-out=RAJ2000
#-out=DEJ2000
#

#RESOURCE=yCat_35050117
#Name: J/A+A/505/117
#Title: Abundances of red giants in 15 globular clusters (Carretta+, 2009)
#Table	J_A_A_505_117_stars:
#Name: J/A+A/505/117/stars
#Title: ID, positions, magnitudes, RVs, atmospheric parameters and abundances for stars in 15 GCs {\em(tables 2, 3 and 6 of paper)}
#Column	NGC	(I4)	NGC number	[ucd=meta.id.parent]
#Column	[FeI/H]	(F6.3)	? [FeI/H] abundance	[ucd=phys.abund]
#Column	e_[FeI/H]	(F6.3)	? rms uncertainty on [FeI/H]	[ucd=stat.error;phys.abund]
#Column	[O/Fe]	(F6.3)	? [O/Fe] abundance	[ucd=phys.abund]
#Column	e_[O/Fe]	(F6.3)	? rms uncertainty on [Na/Fe]	[ucd=stat.error;phys.abund]
#Column	l_[Na/Fe]	(A1)	Limit flag on [Na/Fe]	[ucd=meta.code.error;phys.abund]
#Column	[Na/Fe]	(F6.3)	? [Na/Fe] abundance	[ucd=phys.abund]
#Column	e_[Na/Fe]	(F6.3)	? rms uncertainty on [Na/Fe]	[ucd=stat.error;phys.abund]
#Column	RAJ2000	(A12)	Right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
#NGC|[FeI/H]|e_[FeI/H]|[O/Fe]|e_[O/Fe]|l_[Na/Fe]|[Na/Fe]|e_[Na/Fe]|RAJ2000|DEJ2000
# |[Sun]|[Sun]|[Sun]|[Sun]| |[Sun]|[Sun]|"h:m:s"|"d:m:s"
#----|------|------|------|------|-|------|------|------------|------------
6254|-1.518| 0.127|      | 9.999| |-0.519| 9.999|16 57 28.584|-04 09 29.11
6254|-1.614| 0.116| 0.262| 9.999|<| 0.116| 0.152|16 56 40.399|-04 09 16.92
6254|-1.624| 0.163| 0.107| 0.126| |-0.064| 0.075|16 57 14.264|-04 07 10.16
6254|-1.499| 0.124|      | 9.999| |-0.229| 0.168|16 57 03.158|-04 04 57.00
6254|-1.462| 0.124| 0.448| 9.999| |-0.208| 0.039|16 57 06.203|-04 10 15.74
6254|-1.591| 0.115| 0.220| 9.999|<|      | 9.999|16 57 03.898|-04 05 27.71
6254|-1.644| 0.094| 0.215| 9.999|<| 0.325| 0.094|16 57 25.654|-04 03 37.45
6254|-1.507| 0.112| 0.100| 9.999|<| 0.206| 0.019|16 57 16.817|-04 05 59.09
6254|-1.540| 0.157| 0.024| 9.999|<| 0.353| 0.064|16 57 15.938|-04 08 15.58
6254|-1.543| 0.165|-0.090| 9.999|<|      | 9.999|16 57 16.060|-04 02 27.98
6254|-1.466| 0.115| 0.560| 9.999|<|-0.096| 0.020|16 57 07.412|-04 06 27.56
6254|-1.564| 0.111|      | 9.999| | 0.361| 0.007|16 57 01.839|-04 04 51.82
6254|-1.530| 0.191|      | 9.999| | 0.353| 0.017|16 57 09.362|-04 06 41.09
6254|-1.508| 0.186| 0.306| 9.999|<| 0.020| 0.138|16 57 43.393|-04 00 30.49
6254|-1.629| 0.158| 0.442| 9.999| |      | 9.999|16 57 11.039|-04 07 36.87
6388|-0.366| 0.106|      | 9.999| | 0.309| 0.102|17 35 53.405|-44 45 56.50
6388|-0.365| 0.195| 0.249| 0.069| | 0.216| 0.241|17 35 27.234|-44 45 09.86
6388|-0.295| 0.142| 0.188| 0.147| | 0.175| 0.140|17 35 48.542|-44 45 03.28
6388|-0.505| 0.179| 0.140| 0.040| | 0.103| 0.323|17 35 45.688|-44 43 01.60
6388|-0.380| 0.053|      | 9.999| | 0.418| 0.133|17 35 53.715|-44 42 56.02
6388|-0.366| 0.134|-0.105| 0.028|<| 0.663| 0.167|17 35 51.031|-44 41 09.72
6388|-0.266| 0.092|      | 9.999| | 0.846| 0.120|17 35 50.017|-44 40 37.59
6388|-0.379| 0.175| 0.370| 0.022| | 0.068| 0.026|17 35 28.673|-44 38 47.67
6388|-0.301| 0.079|      | 9.999| | 0.350| 0.062|17 36 28.818|-44 47 51.92
6388|-0.397| 0.106|      | 9.999| | 0.463| 0.181|17 36 40.429|-44 47 15.70
6388|-0.352| 0.087| 0.040| 0.006| | 0.266| 0.275|17 36 03.891|-44 47 11.91
6388|-0.376| 0.202| 0.007| 0.000| | 0.383| 0.151|17 36 05.951|-44 46 59.07
6388|-0.371| 0.172|-0.134| 0.085| | 0.528| 0.188|17 36 21.158|-44 46 58.03
6388|-0.271| 0.165| 0.290| 0.000| | 0.041| 0.168|17 36 21.660|-44 46 27.16
6388|-0.481| 0.190|-0.315| 0.000| | 0.771| 0.223|17 36 29.758|-44 45 57.70
6388|-0.330| 0.104|-0.514| 0.077| | 0.709| 0.060|17 36 02.227|-44 44 32.75
6388|-0.620| 0.163| 0.111| 0.056| | 0.001| 0.108|17 36 39.251|-44 44 01.77
6388|-0.343| 0.159|-0.009| 0.085| | 0.459| 0.109|17 36 39.251|-44 44 01.77
6388|-0.422| 0.234|-0.297| 0.000| | 0.480| 0.101|17 36 26.324|-44 43 06.02
6388|-0.419| 0.146| 0.091| 0.047| | 0.468| 0.298|17 36 31.716|-44 42 56.07
6388|-0.399| 0.201|-0.022| 0.064| | 0.211| 0.159|17 36 29.996|-44 42 38.71
6388|-0.396| 0.222| 0.003| 0.016| | 0.390| 0.303|17 36 05.459|-44 42 29.86
6388|-0.491| 0.241|      | 9.999| | 0.718| 0.265|17 36 20.948|-44 42 10.49
6388|-0.460| 0.187|      | 9.999| |      | 9.999|17 36 12.797|-44 41 50.60
6388|-0.480| 0.185|-0.457| 0.037| | 0.578| 0.095|17 36 15.184|-44 41 27.20
6388|-0.379| 0.254| 0.128| 0.007| | 0.000| 0.067|17 36 17.692|-44 41 25.30
6388|-0.418| 0.197|-0.499| 0.078| | 0.460| 0.077|17 36 06.301|-44 41 12.93
6388|-0.456| 0.173| 0.028| 0.086| | 0.537| 0.087|17 36 31.812|-44 40 40.08
6388|-0.542| 0.099| 0.333| 0.000| | 0.092| 0.128|17 36 08.844|-44 40 27.02
6388|-0.420| 0.243|-0.188| 0.112| | 0.649| 0.083|17 36 28.549|-44 40 09.49
6388|-0.315| 0.185|-0.005| 0.013| | 0.476| 0.140|17 36 11.672|-44 40 06.26
6388|-0.481| 0.153| 0.115| 0.122| | 0.280| 0.205|17 36 24.006|-44 39 59.89
6388|-0.482| 0.143| 0.331| 0.060| | 0.060| 0.087|17 36 09.335|-44 39 33.35
6388|-0.440| 0.145|-0.365| 0.115| | 0.728| 0.032|17 36 06.921|-44 39 29.10
6388|-0.347| 0.132| 0.083| 9.999|<| 0.170| 0.015|17 36 39.809|-44 38 49.18
6388|-0.477| 0.154|-0.127| 0.139| | 0.507| 0.273|17 36 49.088|-44 42 59.73
6397|-1.941| 0.193|      | 9.999|<| 0.107| 0.113|17 41 26.380|-53 34 46.26
6397|-1.971| 0.085|      | 9.999| | 0.436| 0.110|17 41 32.450|-53 34 22.23
6397|-2.010| 0.214|      | 9.999| | 0.516| 0.135|17 41 25.390|-53 33 22.01
6397|-1.971| 0.091|      | 9.999| | 0.300| 0.173|17 41 18.900|-53 29 34.95
6397|-1.991| 0.125|      | 9.999| | 0.038| 9.999|17 40 30.190|-53 35 46.32
6397|-1.962| 0.148|      | 9.999| |      | 9.999|17 40 31.760|-53 35 19.42
6397|-1.981| 0.116|      | 9.999| |      | 9.999|17 41 03.850|-53 34 37.87
6397|-2.019| 0.148|      | 9.999| | 0.033| 0.156|17 40 30.210|-53 34 21.67
6397|-1.983| 0.134|      | 9.999| |      | 9.999|17 40 26.290|-53 34 17.12
6397|-1.974| 0.129|      | 9.999| | 0.178| 0.139|17 40 53.680|-53 34 13.02
6397|-2.024| 0.119| 0.240| 9.999| | 0.333| 0.185|17 40 46.250|-53 28 59.01
6397|-2.004| 0.169|      | 9.999| | 0.061| 9.999|17 40 49.210|-53 26 29.48
6397|-1.991| 0.180|      | 9.999| | 0.243| 0.090|17 40 25.890|-53 35 53.93
6397|-1.990| 0.075|      | 9.999| | 0.119| 9.999|17 41 14.750|-53 35 52.78
6397|-2.024| 0.089|      | 9.999| | 0.413| 9.999|17 40 50.160|-53 35 42.12
6397|-1.999| 0.139|      | 9.999| | 0.064| 0.072|17 40 55.020|-53 34 58.56
6397|-2.042| 0.169|      | 9.999| | 0.305| 0.045|17 40 26.570|-53 34 39.37
6397|-2.022| 0.144|      | 9.999| | 0.189| 0.138|17 40 42.540|-53 34 27.90
6397|-2.009| 0.113|      | 9.999| | 0.630| 0.089|17 40 47.800|-53 33 11.27
6397|-2.030| 0.161|      | 9.999| | 0.167| 0.127|17 40 43.990|-53 32 57.09
6397|-2.020| 0.123|      | 9.999| | 0.281| 9.999|17 40 45.320|-53 32 48.98
6397|-1.976| 0.182|      | 9.999| | 0.261| 9.999|17 40 54.590|-53 31 29.34
6397|-2.043| 0.187|      | 9.999| | 0.208| 0.103|17 40 46.520|-53 29 41.45
6397|-1.996| 0.058|      | 9.999| | 0.176| 0.105|17 41 08.240|-53 29 41.50
6397|-1.956| 0.150|      | 9.999| |-0.028| 0.027|17 41 10.730|-53 35 34.34
6397|-1.943| 0.206|      | 9.999| | 0.223| 0.010|17 41 15.250|-53 35 12.46
6397|-1.972| 0.152|      | 9.999| | 0.369| 0.081|17 39 59.910|-53 35 19.08
6397|-1.947| 0.090|      | 9.999| | 0.339| 9.999|17 39 43.730|-53 33 03.70
6397|-1.937| 0.030|      | 9.999| | 0.088| 0.050|17 40 14.100|-53 43 19.19
6397|-1.971| 0.186|      | 9.999| | 0.026| 0.107|17 40 12.810|-53 43 11.83
6397|-1.967| 0.019|      | 9.999| | 0.302| 9.999|17 40 01.090|-53 42 59.03
6397|-1.978| 0.168|      | 9.999| | 0.210| 0.142|17 40 09.020|-53 42 36.03
6397|-1.944| 0.110|      | 9.999| | 0.662| 0.151|17 39 41.340|-53 42 27.55
6397|-1.948| 0.177|      | 9.999| |-0.067| 0.039|17 40 04.590|-53 40 54.12
6397|-1.943| 0.124| 0.280| 9.999| | 0.268| 0.089|17 40 06.570|-53 40 28.28
6397|-2.052| 0.153|      | 9.999| |      | 9.999|17 39 48.690|-53 40 16.84
6397|-2.061| 0.083|      | 9.999| |-0.027| 0.151|17 40 05.510|-53 39 49.29
6397|-1.986| 0.112|      | 9.999| | 0.312| 0.016|17 40 11.690|-53 39 26.31
6397|-2.021| 0.196|      | 9.999| |-0.078| 0.009|17 40 14.190|-53 39 18.78
6397|-1.968| 0.044|      | 9.999| | 0.508| 9.999|17 40 17.530|-53 39 06.65
6397|-1.955| 0.161|      | 9.999| |-0.006| 0.184|17 40 13.940|-53 42 25.38
6397|-2.061| 0.125|      | 9.999| | 0.361| 0.125|17 40 14.760|-53 41 44.01
6397|-2.034| 0.029|      | 9.999| | 0.508| 9.999|17 39 34.750|-53 41 15.71
6397|-2.053| 0.178|      | 9.999| | 0.297| 0.068|17 39 47.800|-53 41 06.60
6397|-1.963| 0.179|      | 9.999| | 0.271| 0.166|17 39 56.770|-53 40 48.43
6397|-2.024| 0.064|      | 9.999| |-0.031| 0.040|17 40 08.030|-53 37 28.84
6397|-2.036| 0.101|      | 9.999| | 0.112| 0.132|17 40 01.670|-53 37 21.70
6397|-1.978| 0.125|      | 9.999| | 0.276| 9.999|17 40 29.260|-53 45 31.27
6397|-1.962| 0.118|      | 9.999| |      | 9.999|17 40 38.830|-53 44 29.22
6397|-2.018| 0.107|      | 9.999| | 0.263| 0.022|17 40 33.770|-53 44 20.18
6397|-2.022| 0.072|      | 9.999| |      | 9.999|17 40 21.410|-53 44 11.54
6397|-1.984| 0.139|      | 9.999| | 0.262| 0.037|17 40 33.930|-53 44 07.11
6397|-1.965| 0.239|      | 9.999| |-0.612| 0.036|17 40 44.750|-53 44 05.80
6397|-2.050| 0.025|      | 9.999| | 0.321| 0.123|17 40 38.220|-53 44 05.45
6397|-2.002| 0.141|      | 9.999| |      | 9.999|17 40 30.690|-53 43 47.82
6397|-1.926| 0.189|      | 9.999| | 0.540| 0.133|17 40 59.340|-53 43 20.02
6397|-2.054| 0.119|      | 9.999| | 0.282| 0.135|17 40 39.100|-53 42 54.35
6397|-1.940| 0.018|      | 9.999| | 0.100| 0.007|17 40 47.650|-53 42 26.73
6397|-2.031| 0.152|      | 9.999| |      | 9.999|17 40 37.140|-53 42 18.89
6397|-1.978| 0.092|      | 9.999| | 0.142| 0.125|17 41 03.470|-53 42 12.16
6397|-1.971| 0.199|      | 9.999| |      | 9.999|17 40 38.910|-53 41 57.74
6397|-1.950| 0.141|      | 9.999| |-0.015| 0.116|17 40 31.900|-53 41 53.59
6397|-1.954| 0.153|      | 9.999| |-0.102| 0.129|17 41 13.370|-53 41 44.13
6397|-1.963| 0.011|      | 9.999| | 0.416| 9.999|17 41 10.860|-53 41 30.41
6397|-2.050| 0.108|      | 9.999| | 0.414| 0.006|17 40 43.100|-53 41 07.89
6397|-2.055| 0.072|      | 9.999| | 0.232| 0.115|17 40 28.470|-53 41 01.74
6397|-2.014| 0.166|      | 9.999| | 0.123| 0.006|17 40 48.030|-53 40 50.35
6397|-1.996| 0.137|      | 9.999| |      | 9.999|17 40 59.280|-53 40 45.23
6397|-2.023| 0.127|      | 9.999| |-0.114| 9.999|17 41 04.810|-53 40 21.85
6397|-2.047| 0.017|      | 9.999| | 0.388| 0.144|17 40 51.080|-53 40 21.19
6397|-2.028| 0.129|      | 9.999| | 0.118| 9.999|17 40 30.370|-53 40 15.16
6397|-2.036| 0.108|      | 9.999| |-0.153| 0.025|17 40 35.170|-53 40 14.14
6397|-2.017| 0.069|      | 9.999| | 0.387| 0.009|17 40 33.620|-53 40 13.86
6397|-1.975| 0.057|      | 9.999| |-0.324| 0.003|17 40 35.210|-53 39 42.79
6397|-1.971| 0.086|      | 9.999| | 0.278| 0.034|17 41 03.470|-53 39 39.70
6397|-1.955| 0.045|      | 9.999| |-0.221| 0.110|17 40 25.880|-53 39 37.51
6397|-2.005| 0.098| 0.168| 0.023|<| 0.271| 0.099|17 40 43.490|-53 39 30.92
6397|-1.946| 0.144|      | 9.999| |      | 9.999|17 40 55.050|-53 39 28.48
6397|-1.960| 0.131| 0.193| 9.999|<|      | 9.999|17 40 38.830|-53 39 25.13
6397|-1.960| 0.187|      | 9.999| |-0.232| 0.034|17 40 23.200|-53 39 18.75
6397|-1.981| 0.160|      | 9.999| |-0.046| 0.226|17 40 21.870|-53 39 17.56
6397|-1.945| 0.206|      | 9.999| | 0.452| 0.092|17 41 10.670|-53 39 05.83
6397|-2.031| 0.198|      | 9.999| | 0.052| 0.116|17 41 12.230|-53 38 51.71
6397|-2.053| 0.103|      | 9.999| | 0.092| 0.050|17 40 47.030|-53 38 25.21
6397|-1.949| 0.207|      | 9.999| |      | 9.999|17 40 41.810|-53 38 19.72
6397|-2.042| 0.180|      | 9.999| | 0.381| 0.067|17 41 04.160|-53 38 15.85
6397|-2.034| 0.189|      | 9.999| |-0.042| 0.113|17 40 53.000|-53 37 48.84
6397|-1.984| 0.177|      | 9.999| |      | 9.999|17 40 41.620|-53 37 32.53
6397|-2.033| 0.141|      | 9.999| |      | 9.999|17 41 08.960|-53 37 32.17
6397|-1.965| 0.154|      | 9.999| |      | 9.999|17 40 28.160|-53 37 25.52
6397|-1.929| 0.096|      | 9.999| | 0.427| 0.243|17 40 47.810|-53 36 56.21
6397|-2.015| 0.129|      | 9.999| |      | 9.999|17 40 46.800|-53 36 32.19
6397|-1.933| 0.106|      | 9.999| |      | 9.999|17 40 40.870|-53 36 29.33
6397|-1.926| 0.098|      | 9.999| |      | 9.999|17 40 46.700|-53 47 49.50
6397|-2.038| 0.155|      | 9.999| |      | 9.999|17 40 54.280|-53 44 18.45
6397|-2.039| 0.208|      | 9.999| | 0.230| 9.999|17 41 05.190|-53 43 43.58
6397|-1.979| 0.155|      | 9.999| | 0.501| 0.110|17 41 12.280|-53 42 58.18
6397|-2.028| 0.087|      | 9.999| | 0.359| 0.133|17 40 46.600|-53 42 41.38
6397|-2.026| 0.224|      | 9.999| | 0.298| 9.999|17 40 23.480|-53 42 00.18
6397|-1.992| 0.081|      | 9.999| | 0.381| 0.143|17 41 01.680|-53 41 35.83
6397|-2.068| 0.122| 0.200| 9.999| |      | 9.999|17 40 39.400|-53 41 09.86
6397|-2.033| 0.208|      | 9.999| |-0.053| 0.077|17 41 14.070|-53 41 07.11
6397|-2.071| 0.148|      | 9.999| |-0.033| 0.054|17 40 31.130|-53 40 54.63
6397|-2.054| 0.107|      | 9.999| | 0.159| 0.167|17 40 36.800|-53 40 54.59
6397|-2.020| 0.146|      | 9.999| |-0.097| 0.032|17 40 57.100|-53 40 33.95
6397|-1.965| 0.216|      | 9.999| |      | 9.999|17 40 39.940|-53 40 24.48
6397|-2.033| 0.123|      | 9.999| |-0.101| 0.122|17 40 26.860|-53 40 23.56
6397|-2.009| 0.010|      | 9.999| | 0.056| 0.063|17 40 54.870|-53 40 04.68
6397|-1.926| 0.138|      | 9.999| | 0.175| 0.019|17 41 01.780|-53 40 00.07
6397|-1.936| 0.230|      | 9.999| |      | 9.999|17 40 26.030|-53 39 55.08
6397|-1.996| 0.111| 0.387| 0.016| |      | 9.999|17 40 47.750|-53 39 45.22
6397|-1.957| 0.103|      | 9.999| |      | 9.999|17 40 54.710|-53 39 41.59
6397|-1.958| 0.151|      | 9.999| | 0.306| 9.999|17 40 51.910|-53 39 37.55
6397|-1.944| 0.140|      | 9.999| |-0.065| 9.999|17 40 59.200|-53 39 30.77
6397|-1.957| 0.148|      | 9.999| |      | 9.999|17 40 45.640|-53 39 28.67
6397|-1.971| 0.052|      | 9.999| | 0.325| 0.064|17 40 53.990|-53 39 26.89
6397|-1.965| 0.130|      | 9.999| |      | 9.999|17 40 36.140|-53 38 56.18
6397|-2.003| 0.003|      | 9.999| |-0.134| 9.999|17 40 41.510|-53 38 51.52
6397|-1.965| 0.172|      | 9.999| |      | 9.999|17 40 40.730|-53 38 50.70
6397|-2.021| 0.153|      | 9.999| | 0.340| 9.999|17 40 45.340|-53 42 53.15
6397|-2.007| 0.107|      | 9.999| | 0.145| 0.149|17 40 46.130|-53 41 24.27
6397|-1.957| 0.143|      | 9.999| |      | 9.999|17 40 40.890|-53 41 11.84
6397|-1.992| 0.171|      | 9.999| |      | 9.999|17 40 33.480|-53 40 43.91
6397|-2.001| 0.108|      | 9.999| | 0.412| 0.108|17 40 48.940|-53 40 19.71
6397|-2.036| 0.103|      | 9.999| |-0.161| 9.999|17 40 43.990|-53 40 06.54
6397|-1.957| 0.076|      | 9.999| | 0.256| 9.999|17 40 38.860|-53 40 01.94
6397|-1.985| 0.204|      | 9.999| |-0.170| 9.999|17 40 22.170|-53 43 08.33
6397|-1.963| 0.092|      | 9.999| | 0.145| 0.074|17 40 40.220|-53 41 52.50
6397|-1.951| 0.168|      | 9.999| |      | 9.999|17 40 33.830|-53 41 01.24
6397|-2.058| 0.106|      | 9.999| |-0.001| 0.050|17 40 41.760|-53 40 23.51
6397|-2.005| 0.019|      | 9.999| | 0.364| 0.007|17 40 47.340|-53 39 48.45
6397|-1.935| 0.250|      | 9.999| |      | 9.999|17 41 23.730|-53 45 49.06
6397|-1.962| 0.106|      | 9.999| | 0.043| 0.056|17 41 20.110|-53 45 48.05
6397|-1.981| 0.164|      | 9.999| | 0.448| 0.082|17 41 27.380|-53 44 54.71
6397|-2.038| 0.137|      | 9.999| | 0.390| 0.048|17 41 28.510|-53 44 12.99
6397|-1.960| 0.128|      | 9.999| | 0.224| 0.104|17 41 59.670|-53 42 31.81
6397|-1.932| 0.188|      | 9.999| | 0.383| 0.048|17 41 25.520|-53 42 08.34
6397|-2.009| 0.184|      | 9.999| |      | 9.999|17 41 25.830|-53 40 11.26
6397|-1.932| 0.093|      | 9.999| |      | 9.999|17 41 49.250|-53 39 20.25
6397|-2.051| 0.117|      | 9.999| |      | 9.999|17 41 39.300|-53 38 32.97
6397|-1.939| 0.005|      | 9.999| | 0.132| 0.132|17 41 37.850|-53 46 01.10
6397|-2.031| 0.101|      | 9.999| |-0.028| 0.174|17 41 19.530|-53 41 58.41
6397|-1.997| 0.207|      | 9.999| |-0.130| 9.999|17 41 56.080|-53 41 46.25
6397|-2.061| 0.196|      | 9.999| | 0.101| 0.119|17 41 38.050|-53 40 03.50
6809|-1.957| 0.140| 0.463| 9.999| |-0.144| 0.107|19 40 08.506|-30 50 16.64
6809|-1.937| 0.058|      | 9.999| | 0.542| 0.228|19 39 29.560|-30 50 08.84
6809|-1.905| 0.173| 0.441| 9.999|<| 0.228| 0.106|19 39 39.011|-30 50 25.27
6809|-2.024| 0.145| 0.409| 9.999|<| 0.538| 0.055|19 39 34.505|-30 49 57.97
6809|-1.995| 0.131| 0.053| 9.999| | 0.483| 0.018|19 39 35.030|-30 59 36.56
6809|-2.000| 0.127| 0.002| 0.011| | 0.633| 0.133|19 39 24.277|-30 53 50.97
6809|-2.006| 0.180| 0.240| 9.999| |-0.227| 0.007|19 39 29.793|-31 01 40.02
6809|-1.990| 0.131| 0.124| 9.999|<| 0.680| 0.131|19 39 24.257|-30 58 45.80
6809|-1.999| 0.128| 0.142| 9.999| | 0.437| 0.084|19 39 24.673|-30 55 19.00
6809|-1.948| 0.110| 0.364| 0.038| |-0.294| 0.049|19 39 32.229|-30 55 26.32
6809|-2.015| 0.108|-0.344| 9.999|<| 0.915| 0.050|19 39 38.669|-30 55 11.96
6809|-2.015| 0.143|-0.059| 9.999| | 0.632| 0.066|19 39 40.179|-30 57 37.33
6809|-1.930| 0.130| 0.221| 9.999| | 0.200| 0.044|19 39 37.327|-30 57 32.10
6809|-1.925| 0.122| 0.213| 9.999|<| 0.262| 0.188|19 39 39.985|-31 03 41.68
6809|-1.912| 0.183| 0.028| 9.999|<| 0.398| 0.013|19 39 40.838|-31 00 59.19
6809|-1.897| 0.287|      | 9.999| | 0.739| 0.227|19 39 31.808|-31 01 42.94
6809|-1.946| 0.213|      | 9.999| | 0.687| 0.151|19 39 36.493|-30 54 36.21
6809|-1.932| 0.161| 0.546| 9.999| |-0.226| 0.176|19 39 30.511|-30 59 26.88
6809|-2.038| 0.089|      | 9.999| | 0.060| 0.110|19 39 38.773|-30 58 03.82
6809|-1.885| 0.027|      | 9.999| | 0.335| 0.021|19 39 39.900|-30 55 03.35
6809|-1.926| 0.172| 0.540| 9.999|<|      | 9.999|19 39 29.463|-31 00 52.12
6809|-1.982| 0.169|      | 9.999| | 0.422| 0.149|19 39 28.286|-30 58 24.83
6809|-1.949| 0.105| 0.281| 0.081| | 0.589| 0.150|19 40 04.067|-30 58 20.48
6809|-2.016| 0.121| 0.212| 0.088| | 0.613| 0.076|19 39 56.637|-30 58 19.20
6809|-1.905| 0.152| 0.082| 0.083| | 0.875| 0.108|19 39 53.956|-30 57 38.92
6809|-1.957| 0.157|      | 9.999| | 0.846| 0.052|19 40 08.050|-30 58 16.04
6809|-2.041| 0.098| 0.453| 0.008| | 0.154| 0.047|19 39 56.004|-30 55 16.76
6809|-1.923| 0.127|      | 9.999| | 0.923| 0.144|19 39 59.633|-30 55 09.92
6809|-2.014| 0.124|      | 9.999| | 0.086| 0.079|19 39 44.962|-31 00 13.60
6809|-2.042| 0.122| 0.529| 0.008| | 0.154| 0.053|19 40 15.485|-30 57 01.99
6809|-1.991| 0.124| 0.352| 0.006| | 0.386| 0.246|19 40 00.274|-31 00 34.25
6809|-1.994| 0.120| 0.410| 0.007| | 0.210| 0.060|19 40 02.937|-30 57 13.30
6809|-2.007| 0.107| 0.155| 0.052| | 0.544| 0.234|19 40 04.711|-31 04 38.74
6809|-1.994| 0.115|      | 9.999| | 0.818| 0.037|19 40 05.561|-31 00 34.06
6809|-1.911| 0.144|      | 9.999| | 0.628| 0.154|19 39 50.604|-30 55 41.97
6809|-2.061| 0.090| 0.548| 0.047| | 0.153| 0.099|19 40 12.644|-31 00 28.56
6809|-1.949| 0.139|      | 9.999| | 0.619| 0.010|19 40 01.804|-30 58 44.79
6809|-2.028| 0.131| 0.358| 9.999| | 0.403| 9.999|19 40 04.330|-31 03 45.83
6809|-1.970| 0.089| 0.131| 0.072| | 0.580| 0.009|19 39 43.180|-30 56 51.85
6809|-1.993| 0.109| 0.168| 0.161| | 0.700| 0.086|19 39 54.414|-30 58 23.46
6809|-1.957| 0.157|      | 9.999| | 0.654| 0.001|19 39 46.451|-30 57 46.15
6809|-1.998| 0.121| 0.280| 0.020| | 0.539| 0.000|19 39 59.801|-30 59 27.07
6809|-1.926| 0.091| 0.312| 0.122| | 0.212| 9.999|19 40 18.147|-30 54 27.11
6809|-1.960| 0.122|      | 9.999| | 0.406| 0.014|19 40 09.793|-30 53 54.68
6809|-2.026| 0.138|      | 9.999| | 0.622| 0.007|19 40 02.299|-30 55 44.21
6809|-1.975| 0.108| 0.429| 9.999| | 0.260| 9.999|19 40 07.331|-30 57 28.17
6809|-1.890| 0.112|      | 9.999| | 0.074| 0.032|19 40 05.698|-30 56 12.71
6809|-2.013| 0.108| 0.096| 9.999| |      | 9.999|19 39 52.503|-30 55 02.70
6809|-1.953| 0.118| 0.386| 9.999| | 0.037| 0.023|19 39 57.508|-31 00 06.16
6809|-2.001| 0.117| 0.081| 9.999|<| 0.413| 0.020|19 39 57.371|-30 58 32.12
6809|-2.036| 0.091|      | 9.999| | 0.303| 0.134|19 39 54.701|-30 59 04.08
6809|-2.010| 0.122| 0.380| 9.999| |-0.088| 0.083|19 39 58.546|-30 56 26.95
6809|-1.989| 0.072|      | 9.999| | 0.504| 0.021|19 39 46.666|-30 59 28.59
6809|-2.023| 0.106|-0.247| 9.999| | 0.588| 0.098|19 39 55.958|-30 57 03.19
6809|-2.036| 0.103| 0.114| 9.999| | 0.357| 0.011|19 40 01.466|-30 55 58.92
6809|-1.991| 0.162| 0.235| 9.999| | 0.364| 0.105|19 39 59.629|-30 58 23.52
6809|-1.957| 0.132| 0.502| 0.070| |-0.064| 0.162|19 39 48.874|-30 58 33.59
6809|-1.951| 0.158|      | 9.999| | 0.474| 0.039|19 40 03.202|-31 01 11.80
6809|-1.943| 0.137| 0.262| 0.031| | 0.538| 0.185|19 40 04.058|-30 59 59.24
6809|-2.052| 0.082| 0.099| 0.030| |      | 9.999|19 40 04.339|-30 54 37.64
6809|-2.020| 0.134| 0.482| 9.999| | 0.195| 0.102|19 39 54.522|-30 56 26.82
6809|-1.915| 0.141| 0.075| 0.141| | 0.577| 0.019|19 40 06.812|-30 58 33.45
6809|-1.969| 0.118| 0.163| 9.999| | 0.578| 0.017|19 40 05.084|-30 57 53.23
6809|-1.910| 0.113| 0.313| 0.004| |-0.063| 0.044|19 39 58.846|-31 01 22.22
6809|-1.996| 0.126| 0.314| 9.999| | 0.408| 0.080|19 39 46.920|-30 56 28.51
6809|-1.979| 0.131|-0.158| 9.999|<| 0.601| 0.012|19 40 02.284|-30 56 21.07
